Wind Speed (m/s),Actual Blade Angle,Predicted Blade Angle,Power Output (Actual) (W),Power Output (Predicted) (W),Difference in Power Output (W)
6.550767899,5.19424545867931,4.01491565183315,347869.296083005,337662.54571176,-10206.7503712448
9.093678474,1.98545752686644,2.14546353099825,856298.851045815,860003.35997068,3704.50892486528
1.008708954,-1.00971877958644,0.305604807593584,1074.05857597075,1115.62147360688,41.56289763613
13.84072971,2.05960086321965,2.72810503990366,3025194.35865185,3079764.69985719,54570.3412053422
10.64008999,5.76829907660206,6.46507663178202,1511938.3296188,1537779.11073442,25840.7811156211
1.703537941,0.380014473426834,0.532958612911628,5385.04106531313,5408.32004029611,23.2789749829853
3.380970955,1.31538990851439,0.901913552349242,43210.6314274384,42718.6478778958,-491.983549542543
7.461209774,2.84951895588156,3.1390188351406,484020.43454109,487722.565009957,3702.13046886772
5.181900978,2.17151271987135,1.85196985534104,159240.358277467,157871.457296324,-1368.90098114335
5.016181946,1.17337822628929,0.82713552883435,140567.361540643,139221.885258901,-1345.47628174201
2.274876118,1.118709803197,0.306946899571696,13091.2484268577,12797.0244666728,-294.223960184912
1.113567948,0.981526876817658,0.161572217394513,1529.69672360645,1494.83767050624,-34.8590531002049
13.89216995,9.76382994828319,9.73775808442032,3694988.41987301,3692836.34228785,-2152.07758516353
4.027998924,1.61384149201664,1.09694708993589,73669.7025299527,72629.673533023,-1040.02899692976
5.76677084,2.84483331878827,3.00495279804151,223449.948869267,224395.353732085,945.404862817697
4.260335922,0.887511249277338,0.664549711899891,85437.8783700278,84907.0708537492,-530.807516278583
7.417729855,3.45386824379422,3.19067894645077,483201.922844682,479894.750371364,-3307.17247331853
12.12957954,2.4022702855158,2.07613719587369,2054995.07819018,2037076.32916951,-17918.7490206719
8.047437668,2.23612651333972,2.28882876136753,597465.65243308,598311.276990493,845.624557413277
3.975905895,1.42863609643654,1.83579829998938,70489.8818698297,71277.7459983225,787.864128492758
8.510288239,2.69668851074082,2.53739359516148,715338.486573948,712315.680371833,-3022.80620211479
10.17125988,2.68449439793433,2.57924343840533,1220850.61688491,1217440.84050549,-3409.77637942648
13.35937023,6.70392930232753,7.06863225354857,3061332.58575784,3088104.09260079,26771.5068429462
5.230965137,2.0354119183301,2.34979125740772,163206.795493203,164592.195083554,1385.39959035083
3.100599051,0.637750709973142,0.874604988019517,32705.6433439558,32923.0103603345,217.367016378703
6.232882023,4.70089819618867,5.30526128889471,295966.552443565,300472.023833366,4505.47138980118
3.476788998,3.9900752782881,3.80946850737119,50450.4052721825,50216.7128588536,-233.692413328885
6.220092773,1.1365313685344,1.03969097718448,267739.613435002,267022.112115341,-717.501319661737
11.21348953,1.70176465260356,1.3015875030554,1593253.47078782,1575881.45506916,-17372.0157186601
2.558590889,0.970257727527415,0.596599936911915,18549.0502729379,18356.3633815761,-192.686891361849
11.08174992,1.22658047966264,1.44606210528214,1517846.8693151,1527042.86556724,9195.99625213794
7.125144958,5.60719559768761,5.41590327199663,452230.336040785,450099.969945418,-2130.36609536724
5.934689999,4.3945290140957,5.67782883588219,253516.137317317,261774.573754592,8258.43643727541
12.86553955,2.40257643481725,2.44831985357883,2452229.50366121,2455228.58478817,2999.08112696325
5.160268784,2.01870578791285,2.66606884827237,156607.942205973,159346.617007948,2738.67480197453
13.60853004,0.940056078896617,1.72501700532768,2788611.28737609,2849516.89349951,60905.6061234181
10.17366982,8.79291861702829,9.29498282782813,1419751.66921241,1436028.42179811,16276.7525856961
7.406196117,2.44307606237962,3.332274376339,468309.239000049,479430.648604235,11121.4096041868
5.146519184,4.83865398475406,4.1698944967017,167194.130133975,164387.492617644,-2806.63751633136
5.902053833,4.37227689017879,4.14844355294655,249215.822272432,247799.018023444,-1416.80424898741
9.195671082,3.52095311771391,4.27754466479943,922195.273222749,940308.146659458,18112.8734367093
8.393803596,1.6575004273793,2.24006664951971,667444.00885821,678051.124187883,10607.1153296739
9.294858932,3.77542297864815,2.88913868067367,958651.009984455,936739.260940365,-21911.7490440904
10.25115013,8.23681264130378,7.24108985203167,1433993.00906503,1400968.84674695,-33024.1623180825
3.6501019,1.17385187823428,0.778044035008959,54160.8291059772,53568.2109621342,-592.618143843021
4.526391983,0.676063483710505,0.662490109579952,101861.247881626,101822.493582752,-38.7542988741916
9.295427322,2.49416421419086,1.44245580587657,927144.310398675,901137.984150229,-26006.3262484457
10.08506966,3.26568021876237,3.54325217103788,1208430.63454627,1217196.36008684,8765.72554056067
4.799293041,1.41926088160853,1.19519786696917,123947.712030194,123185.14581268,-762.566217513813
9.915802956,3.22039094945322,3.30772407198907,1147240.23723904,1149861.66704988,2621.42981083994
3.818396091,1.00017292905354,0.466341224571269,61705.3896034681,60790.3858513284,-915.003752139695
12.3499403,2.31151089248049,2.75037481887914,2163779.4501556,2189230.1682488,25450.7180932034
8.693069458,4.96141964726892,5.35083800782935,808231.809445471,816107.913672127,7876.10422665661
2.182497025,1.30775298757677,0.765245254847253,11620.7975392427,11447.1604505558,-173.637088686826
7.358417034,1.61716512354597,2.09622175162475,449172.844904418,455049.302783624,5876.4578792064
3.433408022,1.75147082263849,1.59692779773974,45795.8958139913,45603.3202215423,-192.575592449015
16.18808937,6.20390107584892,6.7545435457407,5381467.19780566,5453384.28119023,71917.0833845688
4.004349232,1.19148010705853,0.885209288667138,71544.749290979,70939.301023814,-605.448267164989
6.832664013,6.92191581094335,6.86162442998703,411705.718451698,411113.610342302,-592.108109395776
9.074376106,2.3512967933894,2.47034343333737,859273.845012736,862012.536111195,2738.69109845848
0.911242723,0.48793950174272,1.58245116823571,826.720268239025,852.217803210572,25.497534971547
9.207210541,3.23313550782969,3.60013699925194,918755.01018926,927574.178549702,8819.16836044157
6.675147057,9.56215580923484,9.09014531557418,408060.246875283,403737.998207705,-4322.24866757856
11.47992039,7.76234781349338,8.10928494352037,1991836.80162733,2007996.86249332,16160.0608659915
7.345396996,1.97559601071045,1.26539032448859,451166.228689761,442500.490862197,-8665.73782756407
5.214745998,1.49206310895856,1.99899073867789,159321.166404843,161534.368245708,2213.20184086543
15.95421028,9.10265653701682,9.4794511966769,5513993.72096961,5561102.97811191,47109.2571422923
2.508163929,2.06210560571995,1.09534585917331,18004.1832284517,17534.546672993,-469.636555458706
3.605086088,-0.170152525860514,1.22816353114311,50242.8277269809,52259.9296626718,2017.10193569087
2.972935915,0.733661703928928,1.53305823308579,28907.4475216165,29554.1350457508,646.687524134246
4.627902985,0.712015012308998,0.500677805965433,108978.964186371,108334.046507169,-644.917679201943
7.08453989,2.36993838343721,2.72100217242126,409103.234537766,412946.466231884,3843.231694118
0.495774209,-0.315050833920024,0.173734960421765,130.12730480674,131.961079385476,1.8337745787363
3.714044094,1.01843591494499,2.01426361462002,56812.1987677446,58382.9266401586,1570.72787241404
3.294014931,0.377984144096513,0.715606291991756,38930.0852446935,39301.6061019736,371.520857280149
5.089486122,0.707618084821973,0.703091371260599,144929.991267378,144911.61825366,-18.3730137182865
12.83135033,5.65764703805337,6.70553533008479,2644447.26266496,2712603.82181969,68156.5591547275
1.954058051,0.856298563626373,0.558913886243794,8236.70328908773,8168.38978634357,-68.3135027441522
12.69332981,1.63492521022533,1.55651807773609,2306734.35703778,2301797.41707375,-4936.93996403366
3.37954402,0.607968443283056,0.574896434647333,42315.2685086534,42275.9668863839,-39.3016222694714
9.167002678,3.91362518691707,4.03099585510942,922909.991482838,925693.658176995,2783.66669415718
2.461833954,1.67075068892312,1.44247371320579,16845.0247656382,16740.1637732358,-104.860992402449
7.424681187,1.17368650058449,1.35267113227599,455828.821739479,458084.227855526,2255.4061160477
6.145930767,1.11611705333165,1.09810953697891,258130.679432446,258001.975329949,-128.704102496966
5.079833984,8.81321407307676,8.32053471212472,176819.131316429,174830.801118244,-1988.33019818572
12.99806023,2.61425292940551,2.98633133745276,2543101.28474959,2568257.52218194,25156.237432349
12.86180019,6.67144509501356,7.14097737613242,2729728.27502523,2760485.4407747,30757.1657494693
2.851176023,2.82017410203265,1.70173137167424,26988.0307184167,26189.923161263,-798.107557153748
9.237812996,3.79530414092368,3.29176749160073,941590.876527722,929369.667659824,-12221.2088678972
3.806740046,0.815711923464601,0.86893271385785,60828.7416189439,60919.1308233943,90.38920445041
7.653716087,0.730109105940606,1.10466665381415,493204.429421349,498374.675085494,5170.24566414551
0.87792629,0.464938526564839,0.0349358529168966,738.837544352975,729.879341331552,-8.95820302142317
14.18377972,4.46887362016805,4.76479855290962,3467418.3856095,3493415.97455575,25997.5889462437
3.187710047,0.930892933502021,0.395193681295773,35832.7405854849,35298.5047018493,-534.235883635578
2.993283987,0.818264317284884,0.745536678210898,29574.9409115968,29514.8901059743,-60.0508056225153
3.343224049,0.193238128856794,-0.0397449240193536,40488.4597886364,40220.4217941424,-268.037994494036
9.973922729,3.58855673942062,3.34188797446489,1178778.25317941,1171243.17541446,-7535.07776494278
11.11748028,4.20694475775632,4.25546876727497,1658661.20018234,1660714.02251683,2052.82233449048
19.3098793,7.77099951972733,7.24614885742529,9481207.65412413,9364862.04208401,-116345.612040117
11.51741982,1.37547384823925,1.31137760928551,1710999.30673784,1707984.40112117,-3014.9056166769
8.658333778,5.48631669135239,4.99730026159515,809071.346749406,799298.929455373,-9772.41729403311
13.55698013,2.68147973283991,3.23740599350534,2890629.35749127,2933275.68616714,42646.3286758708
7.511771202,9.24719600020677,9.26817846911515,577415.436529423,577689.252783093,273.816253670491
1.793635011,1.44279596640599,0.526742292819088,6474.25034850712,6311.50869660592,-162.741651901197
5.860414982,3.86839848135399,3.74043323319142,240855.926973759,240062.96431847,-792.962655289506
2.826960087,0.0738058612488792,0.8570290568889,24395.9371533826,24940.7158960573,544.77874267464
8.476008415,0.980210383960379,1.8849575581357,674548.867683587,691510.863607656,16961.9959240693
2.033178091,1.36720162841002,0.737419569228745,9410.47899333754,9247.51482307055,-162.964170266992
18.38311005,2.70077490231321,2.65459179776556,7210789.53287304,7201956.38162533,-8833.15124770254
13.74602032,1.92540295307158,2.00347740229467,2952784.61626294,2959027.93425414,6243.31799119804
7.097413063,7.4619789314299,7.88049184079833,467386.384326338,471993.028680326,4606.64435398753
10.93867016,7.06231297133634,7.52608056317456,1694971.15993599,1713659.44970299,18688.2897670039
1.857862949,0.76483684745866,0.608089548641253,7061.10795060068,7030.1610850345,-30.9468655661831
7.051696777,1.39741789727748,1.71177193479235,392940.727342044,396334.443470276,3393.71612823231
4.912321091,1.39095154674058,2.26300636107149,132809.527797439,135992.109818028,3182.58202058874
6.411604881,0.291312339134375,1.3350291792567,286380.631482148,294850.146157331,8469.51467518351
2.609797955,0.122799798838154,0.266679359634827,19221.4156096017,19300.1555976333,78.7399880316807
10.92510033,2.5416626474238,2.56978493649778,1507180.9154232,1508309.93780531,1129.02238210337
11.49903965,6.87151761261337,6.99812013473684,1960103.4719383,1966030.0315024,5926.55956409872
16.34948921,6.79276910752023,6.67147355534517,5623274.65610103,5606954.17246212,-16320.483638905
10.6679697,5.32454664251036,4.46595157711944,1507267.71029794,1475174.78611065,-32092.9241872889
5.866018772,3.30534728582955,2.98387063902881,238048.435197231,236050.619796882,-1997.81540034956
2.065603018,0.905830103871712,0.272253366783566,9742.74041817113,9570.82478033224,-171.915637838883
10.45538044,2.23702249999233,2.25221378590331,1310297.91240485,1310832.46401182,534.551606963389
15.40902996,2.24347314100322,2.3707811272094,4195190.19138383,4209530.45479038,14340.2634065552
7.199726105,2.81461684692633,3.01788605779121,434493.427414039,436829.009352471,2335.58193843247
2.193589926,-0.193502347085366,0.352411962645386,11311.0321226053,11488.4373403071,177.405217701853
7.972012997,3.66302648136423,3.62783058660285,603080.689497655,602531.690456144,-548.999041510746
3.106792927,0.728463716051545,0.728641544501182,32985.7867711982,32985.9509487393,0.164177541140816
3.061988115,1.27528026611419,0.526702086839136,32062.4614343952,31400.8191582346,-661.642276160626
8.056440353,5.7019993021223,5.77036749044293,655270.946102883,656371.621455748,1100.6753528656
10.98941994,3.58272102509712,3.21010992741571,1576495.5262862,1561270.58328238,-15224.9430038182
1.766976953,2.2704722621046,1.57770979180078,6330.42885451467,6212.76242140657,-117.666433108097
11.68904972,4.03644954422272,4.69931352306065,1919479.64066487,1952073.63747465,32593.9968097794
7.748684883,0.317815948127944,1.05806131208382,505886.884020178,516490.043092416,10603.159072238
13.07137012,6.46489083082464,6.39203244447975,2851145.91400836,2846136.13618509,-5009.77782326797
12.73666954,1.52705900804377,1.91787703268319,2323581.6100224,2348442.56514932,24860.9551269226
19.35025024,12.1788704705528,12.5077581958163,10524049.3959307,10597413.3962102,73364.0002795048
2.346317053,3.46877692326115,3.03010208703262,15298.3309323086,15123.8779511367,-174.452981171917
6.737455845,5.39857494322593,5.85125057771581,380390.290664318,384652.654285368,4262.36362104985
3.350253105,0.991070948613119,0.854716354153704,41668.0528511743,41510.1906287207,-157.862222453659
15.11614037,3.49232177355202,4.2510713621325,4093289.27575581,4173975.01802388,80685.7422680748
9.974228859,4.80715171404911,4.58141215068861,1216115.07560556,1209218.69456992,-6896.38103563269
3.427349091,5.01749769493418,4.80451090626277,49602.1538170951,49338.1542153903,-263.999601704876
9.076956749,2.55505974890813,2.96597030513263,864698.761680625,874159.906237562,9461.14455693692
6.982643127,9.30434110625212,9.1326568765822,464388.442822514,462588.886163215,-1799.55665929872
7.962337017,3.65269583319785,2.77150947845317,600726.84234562,587031.748510815,-13695.093834805
14.31285,6.13253944380587,6.51544906057712,3713124.09579693,3747690.18249546,34566.0866985391
4.122869015,6.20461791484144,5.2130510085418,88903.7509815325,86764.3301646381,-2139.42081689442
13.6561203,8.09552832118479,7.31179166748458,3379012.45483992,3317561.62647484,-61450.8283650805
3.331366062,0.88031047391122,0.560020373317477,40841.2330172691,40476.6586181433,-364.574399125806
10.75627995,2.52927545800602,2.09989464230762,1437911.15316584,1421459.69077246,-16451.4623933798
14.97593975,3.71010852256587,4.01380513664214,4002968.96413841,4034373.89083741,31404.926698993
10.6973896,2.24621705639798,1.96562336025106,1403754.59479625,1393179.43518633,-10575.1596099192
8.26607132,1.46050640383765,2.02360482518554,634009.436778413,643801.119565682,9791.68278726959
10.9912796,1.74072304202651,1.8637790002093,1501993.48042258,1507024.11759067,5030.63716808939
1.830438972,2.47624526087506,1.67119240503938,7076.15627250381,6924.14851996981,-152.007752534004
5.998441219,1.73222975967182,1.17296872364421,244083.316619515,240367.062816715,-3716.25380279953
10.61927986,2.42935839648814,2.39082478655966,1379981.17863778,1378560.48486357,-1420.69377420191
2.059784889,-0.254287409906018,0.347186042321776,9348.51023244001,9510.33971595147,161.829483511461
8.494804382,0.0626577103134069,0.935694616886558,661729.598770165,678206.226602295,16476.6278321301
